Id_Instal,Codi_Carrer,Tipus_Via,Nom_Carrer,Num_Carrer,Codi_Barri,Nom_Barri,Codi_Districte,Nom_Districte,Latitud,Longitud,ETRS89_X,ETRS89_Y,Data_Instalacio,Data_DesInstalacio,Font
6760,110803,C,Entença,113,09,la Nova Esquerra de l'Eixample,02,L'Eixample,41.380908,2.148814,428827.359,4581392.379,09/06/2022,,TRÀNSIT
6766,11200,C,Almogàvers,83,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,41.395389,2.187631,432088.117,4582968.930,14/06/2022,,OCI
6786,325005,C,Sicília,321,32,el Camp d'en Grassot i Gràcia Nova,06,Gràcia,41.405611,2.168071,430463.876,4584119.242,15/06/2022,14/05/2024,TRÀNSIT
6787,167709,C,Joaquín Costa,61,01,el Raval,01,Ciutat Vella,41.383704,2.164489,430141.025,4581690.070,15/06/2022,,OCI
6806,249304,C,Pere IV,71,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,41.396728,2.192656,432509.612,4583113.664,14/06/2022,,OCI
6826,122609,C,Ferlandina,29,01,el Raval,01,Ciutat Vella,41.382523,2.166334,430294.012,4581557.467,16/06/2022,,OCI
6827,108958,Pl,Emili Vendrell,1,01,el Raval,01,Ciutat Vella,41.381315,2.166881,430338.484,4581422.853,16/06/2022,,OCI
6828,110304,C,Enric Granados,56,08,l'Antiga Esquerra de l'Eixample,02,L'Eixample,41.391591,2.157531,429567.753,4582571.296,16/06/2022,17/08/2022,OCI
6829,110304,C,Enric Granados,9,08,l'Antiga Esquerra de l'Eixample,02,L'Eixample,41.387709,2.162419,429972.211,4582136.335,16/06/2022,,OCI
6830,46409,Pg,Born,19,04,"Sant Pere, Santa Caterina i la Ribera",01,Ciutat Vella,41.384923,2.182773,431671.050,4581810.780,16/06/2022,01/07/2022,OCI
6831,132307,Pl,Fossar de les Moreres,2,04,"Sant Pere, Santa Caterina i la Ribera",01,Ciutat Vella,41.383543,2.182381,431636.877,4581657.896,16/06/2022,10/11/2022,OCI
6832,11109,C,Miquel Pedrola i Alegre,4,03,la Barceloneta,01,Ciutat Vella,41.378981,2.189689,432243.182,4581145.728,17/06/2022,,OCI
6833,276908,C,Rec,38,04,"Sant Pere, Santa Caterina i la Ribera",01,Ciutat Vella,41.384863,2.183054,431694.534,4581803.909,17/06/2022,15/09/2022,OCI
6834,112208,C,Escudellers,12,02,el Barri Gòtic,01,Ciutat Vella,41.379655,2.176373,431130.363,4581230.997,17/06/2022,28/09/2023,OCI
6835,18800,C,Arai,5,02,el Barri Gòtic,01,Ciutat Vella,41.380671,2.177121,431194.047,4581343.177,17/06/2022,12/05/2023,OCI
6846,286300,C,Rogent,42,64,el Camp de l'Arpa del Clot,10,Sant Martí,41.409339,2.184632,431852.000,4584520.000,23/06/2022,18/05/2023,OCI
6886,65607,C,Carders,36,04,"Sant Pere, Santa Caterina i la Ribera",01,Ciutat Vella,41.387076,2.180426,431477.078,4582051.709,01/07/2022,,OCI
6887,128900,C,Fonollar,4,04,"Sant Pere, Santa Caterina i la Ribera",01,Ciutat Vella,41.386697,2.179945,431436.514,4582009.973,01/07/2022,,OCI
6888,335803,C,Tigre,16,01,el Raval,01,Ciutat Vella,41.382590,2.164454,430136.865,4581566.431,01/07/2022,,OCI
6889,242407,C,Paloma,16,01,el Raval,01,Ciutat Vella,41.382375,2.164968,430179.626,4581542.160,01/07/2022,,OCI
6890,12906,C,Allada-Vermell,16,04,"Sant Pere, Santa Caterina i la Ribera",01,Ciutat Vella,41.386615,2.181148,431536.931,4581999.898,01/07/2022,15/07/2022,OCI
6906,266405,Rbla,Prim,19,70,el Besòs i el Maresme,10,Sant Martí,41.411656,2.218416,434678.029,4584751.178,05/07/2022,,OCI
6926,208001,C,Torrent de l'Olla,224,31,la Vila de Gràcia,06,Gràcia,41.406996,2.151799,429105.253,4584286.206,13/07/2022,,TRÀNSIT
6966,326904,Pl,Sol,2,31,la Vila de Gràcia,06,Gràcia,41.401519,2.156852,429521.701,4583674.030,13/07/2022,19/09/2022,OCI
6967,167505,Pl,Joanic,7,31,la Vila de Gràcia,06,Gràcia,41.405521,2.162211,429973.940,4584113.950,15/07/2022,02/08/2022,OCI
6986,167505,Pl,Joanic,4,31,la Vila de Gràcia,06,Gràcia,41.405302,2.162306,429981.651,4584089.597,04/08/2022,21/10/2022,OCI
7006,110304,C,Enric Granados,56,08,l'Antiga Esquerra de l'Eixample,02,L'Eixample,41.391591,2.157531,429567.753,4582571.296,17/08/2022,11/07/2023,OCI
7026,348805,Pl,Revolució de Setembre 1868,3,31,la Vila de Gràcia,06,Gràcia,41.402754,2.158158,429632.212,4583810.119,02/08/2022,19/09/2022,OCI
7027,208001,C,Torrent de l'Olla,218,31,la Vila de Gràcia,06,Gràcia,41.406216,2.152848,429192.067,4584198.701,17/08/2022,30/08/2022,PROVES
7046,350308,C,València,488,06,la Sagrada Família,02,L'Eixample,41.404079,2.178587,431341.232,4583940.816,30/08/2022,,TRÀNSIT
7066,249304,C,Pere IV,71,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,41.396728,2.192656,432509.612,4583113.664,14/09/2022,24/10/2022,OCI
7067,43400,C,Blai,41,11,el Poble Sec,03,Sants-Montjuïc,41.374055,2.163579,430054.558,4580619.516,14/09/2022,22/11/2022,OCI
7086,276908,C,Rec,38,04,"Sant Pere, Santa Caterina i la Ribera",01,Ciutat Vella,41.384863,2.183054,431694.534,4581803.909,15/09/2022,11/01/2023,OCI
7106,701272,Jard,Mediterrània,1,13,la Marina de Port,03,Sants-Montjuïc,41.360031,2.140171,428081.675,4579081.761,15/09/2022,,OCI
7126,319206,C,Santes Creus,8,43,Horta,07,Horta-Guinardó,41.430238,2.162217,430001.000,4586858.000,14/09/2022,06/10/2022,OCI
7146,167505,Pl,Joanic,2,31,la Vila de Gràcia,06,Gràcia,41.405174,2.162446,429993.208,4584075.309,19/09/2022,21/10/2022,OCI
7147,236700,C,Or,10,31,la Vila de Gràcia,06,Gràcia,41.403978,2.156015,429454.426,4583947.753,19/09/2022,04/10/2022,OCI
7166,351901,Pg,Valldaura,24,43,Horta,07,Horta-Guinardó,41.437482,2.156005,429489.839,4587667.269,22/09/2022,15/05/2024,TRÀNSIT
7167,102703,C,Doctor Letamendi,62,43,Horta,07,Horta-Guinardó,41.436628,2.161216,429924.266,4587568.258,22/09/2022,10/05/2023,PATIS D'ESCOLA
7168,50009,C,Bruniquer,45,31,la Vila de Gràcia,06,Gràcia,41.405337,2.161688,429930.018,4584093.934,22/09/2022,,OCI
7169,50009,C,Bruniquer,45,31,la Vila de Gràcia,06,Gràcia,41.405337,2.161688,429930.018,4584093.934,22/09/2022,19/10/2022,OCI
7170,344101,Trav,Gràcia,206,31,la Vila de Gràcia,06,Gràcia,41.403224,2.160884,429860.549,4583860.042,22/09/2022,,TRÀNSIT
7186,202402,Pl,Masadas,1,61,la Sagrera,09,Sant Andreu,41.424877,2.189826,432302.259,4586240.863,04/10/2022,,OCI
7187,253902,C,Perú,259,71,Provençals del Poblenou,10,Sant Martí,41.414202,2.203527,433436.180,4585045.207,04/10/2022,03/05/2023,TRÀNSIT
7188,11200,C,Almogàvers,115,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,41.396696,2.189413,432238.432,4583112.595,04/10/2022,,OCI
7189,243206,C,Pamplona,84,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,41.396549,2.191779,432436.075,4583094.469,04/10/2022,17/10/2022,OCI
7226,87009,C,Comte Borrell,243,09,la Nova Esquerra de l'Eixample,02,L'Eixample,41.386853,2.150002,428933.163,4582051.453,06/10/2022,,TRÀNSIT
7286,112208,C,Escudellers,48,02,el Barri Gòtic,01,Ciutat Vella,41.380390,2.177537,431228.473,4581311.696,14/10/2022,28/09/2023,OCI
7306,112004,C,Escorial,14,32,el Camp d'en Grassot i Gràcia Nova,06,Gràcia,41.406000,2.162636,430009.978,4584166.848,19/10/2022,,OCI
7307,112004,C,Escorial,14,32,el Camp d'en Grassot i Gràcia Nova,06,Gràcia,41.406000,2.162636,430009.978,4584166.848,19/10/2022,11/11/2022,OCI
7326,243206,C,Pamplona,84,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,41.396549,2.191779,432436.075,4583094.469,21/10/2022,19/03/2024,OCI
7327,193403,Plta,Manuel Ribé,1,02,el Barri Gòtic,01,Ciutat Vella,41.382724,2.175562,431065.838,4581572.349,24/10/2022,10/05/2023,OCI
7328,167505,Pl,Joanic,4,31,la Vila de Gràcia,06,Gràcia,41.405302,2.162306,429981.651,4584089.597,21/10/2022,11/04/2023,OCI
7346,110304,C,Enric Granados,30,08,l'Antiga Esquerra de l'Eixample,02,L'Eixample,41.390262,2.159182,429704.312,4582422.348,27/10/2022,02/10/2023,OCI
7366,110304,C,Enric Granados,13,08,l'Antiga Esquerra de l'Eixample,02,L'Eixample,41.387891,2.162178,429952.273,4582156.721,27/10/2022,,OCI
7367,110304,C,Enric Granados,65,08,l'Antiga Esquerra de l'Eixample,02,L'Eixample,41.391122,2.157903,429598.374,4582518.882,27/10/2022,10/05/2023,OCI
7406,217603,Plta,Montcada,6,04,"Sant Pere, Santa Caterina i la Ribera",01,Ciutat Vella,41.384407,2.181970,431603.366,4581754.130,10/11/2022,04/06/2024,OCI
7426,224904,Pg,Joan Borbó Comte Barcelona,23,03,la Barceloneta,01,Ciutat Vella,41.379483,2.187732,432080.000,4581203.000,11/11/2022,15/01/2024,OCI
7446,11200,C,Almogàvers,115,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,41.396696,2.189413,432238.432,4583112.595,11/11/2022,22/12/2022,OCI
7466,329505,C,Tajo,31,43,Horta,07,Horta-Guinardó,41.429785,2.162318,430008.932,4586807.657,18/11/2022,,OCI
7486,43400,C,Blai,41,11,el Poble Sec,03,Sants-Montjuïc,41.374055,2.163579,430054.558,4580619.516,22/11/2022,22/12/2022,OCI
7506,284305,Pl,Vila de Gràcia,11,31,la Vila de Gràcia,06,Gràcia,41.400471,2.157441,429569.794,4583557.156,24/11/2022,,OCI
7526,332805,C,Telègraf,54,35,el Guinardó,07,Horta-Guinardó,41.417434,2.172828,430874.000,4585428.000,24/11/2022,09/05/2023,PATIS D'ESCOLA
7546,249304,C,Pere IV,416,71,Provençals del Poblenou,10,Sant Martí,41.412182,2.204888,433547.907,4584819.847,01/09/2022,,OBRES
7566,169409,G.V.,Corts Catalanes,938,71,Provençals del Poblenou,10,Sant Martí,41.408956,2.194691,432692.361,4584469.613,02/12/2022,,OBRES
7567,169409,G.V.,Corts Catalanes,769,05,el Fort Pienc,02,L'Eixample,41.402124,2.184799,431858.456,4583718.788,02/12/2022,,TRÀNSIT
7568,208001,C,Torrent de l'Olla,121,31,la Vila de Gràcia,06,Gràcia,41.402708,2.156512,429494.607,4583806.357,02/12/2022,,TRÀNSIT
7571,169409,G.V.,Corts Catalanes,755,05,el Fort Pienc,02,L'Eixample,41.401284,2.183707,431766.261,4583626.412,02/12/2022,,OBRES
7573,208001,C,Torrent de l'Olla,51,31,la Vila de Gràcia,06,Gràcia,41.400282,2.159417,429734.779,4583534.581,02/12/2022,,TRÀNSIT
7575,87009,C,Comte Borrell,34,10,Sant Antoni,02,L'Eixample,41.376948,2.163438,430045.873,4580940.865,02/12/2022,20/09/2023,OCI
7576,96203,C,Chapí,66,43,Horta,07,Horta-Guinardó,41.431907,2.159929,429811.652,4587045.206,02/12/2022,,TRÀNSIT
7586,43400,C,Blai,41,11,el Poble Sec,03,Sants-Montjuïc,41.374055,2.163579,430054.558,4580619.516,22/12/2022,16/03/2023,OCI
7587,348408,C,Tuset,8,26,Galvany,05,Sarrià-Sant Gervasi,41.395450,2.152753,429172.441,4583003.592,22/12/2022,14/02/2023,OCI
7588,86902,C,Nou de la Rambla,126,11,el Poble Sec,03,Sants-Montjuïc,41.373812,2.168759,430487.503,4580588.461,22/12/2022,,OCI
7606,191204,C,Mallorca,593,64,el Camp de l'Arpa del Clot,10,Sant Martí,41.411269,2.185694,431942.746,4584733.408,22/12/2022,12/01/2023,TRÀNSIT
7626,276908,C,Rec,38,04,"Sant Pere, Santa Caterina i la Ribera",01,Ciutat Vella,41.384863,2.183054,431694.534,4581803.909,11/01/2023,19/07/2023,OCI
7646,191204,C,Mallorca,593,64,el Camp de l'Arpa del Clot,10,Sant Martí,41.411269,2.185694,431942.746,4584733.408,12/01/2023,,TRÀNSIT
7686,44709,Pg,Bonanova,70,25,la Bonanova,05,Sarrià-Sant Gervasi,41.402534,2.125987,426942.834,4583812.312,19/01/2023,,TRÀNSIT
7687,145003,C,Girona,72,07,la Dreta de l'Eixample,02,L'Eixample,41.395167,2.170906,430689.741,4582957.532,19/01/2023,18/05/2023,TRÀNSIT
7706,346402,C,Trinxant,39,64,el Camp de l'Arpa del Clot,10,Sant Martí,41.414415,2.185702,431946.751,4585082.696,08/02/2023,16/05/2023,XARXA DE TRANSPORT PÚBLIC
7726,23403,C,Aribau,191,26,Galvany,05,Sarrià-Sant Gervasi,41.395232,2.150139,428953.720,4582981.540,14/02/2023,02/10/2023,OCI
7727,344101,Trav,Gràcia,54,26,Galvany,05,Sarrià-Sant Gervasi,41.395973,2.149557,428905.850,4583064.297,14/02/2023,02/10/2023,OCI
7728,222501,C,Moià,8,26,Galvany,05,Sarrià-Sant Gervasi,41.395167,2.151700,429084.170,4582973.085,14/02/2023,02/10/2023,OCI
7729,348408,C,Tuset,30,26,Galvany,05,Sarrià-Sant Gervasi,41.396326,2.151525,429070.751,4583101.874,14/02/2023,10/11/2023,OCI
7746,292507,C,Gran de la Sagrera,58,61,la Sagrera,09,Sant Andreu,41.422315,2.191220,432416.114,4585955.434,01/03/2023,,TRÀNSIT
7766,209900,Av,Meridiana,630,60,Sant Andreu,09,Sant Andreu,41.445480,2.187581,432136.106,4588530.018,09/03/2023,12/07/2023,ANIMALS
7767,319206,C,Santes Creus,8,43,Horta,07,Horta-Guinardó,41.430238,2.162217,430001.000,4586858.000,09/03/2023,,OCI
7768,110304,C,Enric Granados,143,08,l'Antiga Esquerra de l'Eixample,02,L'Eixample,41.394284,2.153715,429251.600,4582873.354,09/03/2023,,OCI
7786,224904,Pg,Joan Borbó Comte Barcelona,69,03,la Barceloneta,01,Ciutat Vella,41.375863,2.189128,432193.000,4580800.000,15/03/2023,,OCI
7806,246000,C,Parlament,25,10,Sant Antoni,02,L'Eixample,41.376425,2.162425,429960.622,4580883.642,15/03/2023,,OCI
7826,43400,C,Blai,42,11,el Poble Sec,03,Sants-Montjuïc,41.374104,2.163451,430043.944,4580625.072,16/03/2023,10/05/2023,OCI
7846,158901,Pl,Osca,10,18,Sants,03,Sants-Montjuïc,41.376153,2.138468,427957.000,4580873.000,16/03/2023,13/07/2023,OCI
7886,176801,C,Roger de Llúria,125,07,la Dreta de l'Eixample,02,L'Eixample,41.396810,2.163280,430054.000,4583146.000,12/04/2023,12/01/2024,PATIS D'ESCOLA
7926,225306,C,Nau Santa Maria,3,19,les Corts,04,Les Corts,41.391245,2.131957,427429.327,4582554.008,12/04/2023,09/05/2023,OCI
7968,128106,C,Fluvià,92,71,Provençals del Poblenou,10,Sant Martí,41.409180,2.205050,433558.351,4584486.489,19/04/2023,,ZONES PEATONALS
7986,167505,Pl,Joanic,2,31,la Vila de Gràcia,06,Gràcia,41.405174,2.162446,429993.208,4584075.309,26/04/2023,,OCI
7987,167505,Pl,Joanic,4,31,la Vila de Gràcia,06,Gràcia,41.405302,2.162306,429981.651,4584089.597,26/04/2023,03/05/2023,OCI
8006,167505,Pl,Joanic,4,31,la Vila de Gràcia,06,Gràcia,41.405302,2.162306,429981.651,4584089.597,03/05/2023,,OCI
8026,225306,C,Nau Santa Maria,3,19,les Corts,04,Les Corts,41.391245,2.131957,427429.327,4582554.008,09/05/2023,11/10/2023,OCI
8027,336806,Rier,Can Toda,35,30,la Salut,06,Gràcia,41.414354,2.156737,429526.000,4585099.000,09/05/2023,04/07/2023,PATIS D'ESCOLA
8047,43400,C,Blai,42,11,el Poble Sec,03,Sants-Montjuïc,41.374104,2.163451,430043.944,4580625.072,10/05/2023,16/05/2023,OCI
8048,193403,Plta,Manuel Ribé,1,02,el Barri Gòtic,01,Ciutat Vella,41.382724,2.175562,431065.838,4581572.349,10/05/2023,,OCI
8049,110304,C,Enric Granados,65,08,l'Antiga Esquerra de l'Eixample,02,L'Eixample,41.391122,2.157903,429598.374,4582518.882,10/05/2023,,OCI
8066,18800,C,Arai,5,02,el Barri Gòtic,01,Ciutat Vella,41.380671,2.177121,431194.047,4581343.177,12/05/2023,10/11/2023,OCI
8067,169409,G.V.,Corts Catalanes,891,65,el Clot,10,Sant Martí,41.408257,2.192991,432549.552,4584393.262,12/05/2023,14/06/2023,OBRES
8086,274200,C,Ana María Matute Ausejo,25,30,la Salut,06,Gràcia,41.414908,2.157376,429580.000,4585160.000,17/05/2023,10/10/2023,ACTIVITATS / INFRASTRUCTURES ESPORTIVES
8106,43400,C,Blai,42,11,el Poble Sec,03,Sants-Montjuïc,41.374104,2.163451,430043.944,4580625.072,16/05/2023,22/12/2023,OCI
8126,227800,C,Nicaragua,84,19,les Corts,04,Les Corts,41.384667,2.139603,428061.299,4581817.316,22/05/2023,21/06/2023,OCI
8146,169409,G.V.,Corts Catalanes,891,65,el Clot,10,Sant Martí,41.408257,2.192991,432549.552,4584393.262,14/06/2023,,OBRES
8166,227800,C,Nicaragua,84,19,les Corts,04,Les Corts,41.384667,2.139603,428061.299,4581817.316,21/06/2023,10/10/2023,OCI
8186,275803,C,Rauric,18,02,el Barri Gòtic,01,Ciutat Vella,41.380815,2.175535,431061.582,4581360.479,21/06/2023,09/05/2024,OCI
8187,29400,C,Avinyó,11,02,el Barri Gòtic,01,Ciutat Vella,41.381220,2.176591,431150.258,4581404.633,21/06/2023,,OCI
8206,89004,C,Consell de Cent,214,08,l'Antiga Esquerra de l'Eixample,02,L'Eixample,41.385465,2.158462,429638.981,4581890.396,21/06/2023,,ZONES PEATONALS
8207,145003,C,Girona,118,07,la Dreta de l'Eixample,02,L'Eixample,41.397050,2.168293,430473.265,4583168.599,21/06/2023,,ZONES PEATONALS
8208,89004,C,Consell de Cent,238,08,l'Antiga Esquerra de l'Eixample,02,L'Eixample,41.386681,2.159927,429762.804,4582024.201,21/06/2023,,ZONES PEATONALS
8226,700813,C,Doctor Aiguader,15,04,"Sant Pere, Santa Caterina i la Ribera",01,Ciutat Vella,41.382778,2.186869,432011.304,4581569.481,04/07/2023,10/10/2023,TRÀNSIT
8246,34308,C,Rambla,100,02,el Barri Gòtic,01,Ciutat Vella,41.382284,2.172392,430800.314,4581526.105,04/07/2023,27/10/2023,OCI
8247,285807,C,Rocafort,114,09,la Nova Esquerra de l'Eixample,02,L'Eixample,41.380707,2.151667,429065.651,4581367.796,04/07/2023,,ZONES PEATONALS
8266,110304,C,Enric Granados,56,08,l'Antiga Esquerra de l'Eixample,02,L'Eixample,41.391591,2.157531,429567.753,4582571.296,13/07/2023,,OCI
8267,158901,Pl,Osca,10,18,Sants,03,Sants-Montjuïc,41.376153,2.138468,427957.000,4580873.000,13/07/2023,27/12/2023,OCI
8286,701367,Rbla,Raval,14,01,el Raval,01,Ciutat Vella,41.378331,2.169393,430545.319,4581089.628,13/07/2023,15/09/2023,OCI
8287,701367,Rbla,Raval,15,01,el Raval,01,Ciutat Vella,41.379147,2.169179,430528.292,4581180.335,13/07/2023,15/09/2023,OCI
8306,276908,C,Rec,38,04,"Sant Pere, Santa Caterina i la Ribera",01,Ciutat Vella,41.384863,2.183054,431694.534,4581803.909,19/07/2023,21/02/2024,OCI
8326,326904,Pl,Sol,2,31,la Vila de Gràcia,06,Gràcia,41.401519,2.156852,429521.701,4583674.030,04/08/2023,03/11/2023,OCI
8346,87009,C,Comte Borrell,154,09,la Nova Esquerra de l'Eixample,02,L'Eixample,41.382956,2.155291,429371.160,4581614.449,18/08/2023,,ZONES PEATONALS
8347,110304,C,Enric Granados,17,08,l'Antiga Esquerra de l'Eixample,02,L'Eixample,41.388076,2.161931,429931.825,4582177.439,18/08/2023,,OCI
8348,145003,C,Girona,72,07,la Dreta de l'Eixample,02,L'Eixample,41.395167,2.170906,430689.741,4582957.532,18/08/2023,,ZONES PEATONALS
8366,204204,C,Mata,8,11,el Poble Sec,03,Sants-Montjuïc,41.373264,2.170733,430652.000,4580526.000,05/09/2023,10/10/2023,PATIS D'ESCOLA
8386,87009,C,Comte Borrell,34,10,Sant Antoni,02,L'Eixample,41.376948,2.163438,430045.873,4580940.865,20/09/2023,27/09/2023,OCI
8406,26605,C,Artesania,102,51,Verdun,08,Nou Barris,41.443026,2.172050,430836.203,4588269.877,20/09/2023,10/10/2023,XARXA DE TRANSPORT PÚBLIC
8426,87009,C,Comte Borrell,34,10,Sant Antoni,02,L'Eixample,41.376948,2.163438,430045.873,4580940.865,27/09/2023,03/11/2023,OCI
8427,112208,C,Escudellers,34,02,el Barri Gòtic,01,Ciutat Vella,41.380128,2.176933,431177.722,4581283.046,29/09/2023,05/10/2023,OCI
8428,243206,C,Pamplona,84,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,41.396549,2.191779,432436.075,4583094.469,29/09/2023,19/03/2024,OCI
8446,110304,C,Enric Granados,30,08,l'Antiga Esquerra de l'Eixample,02,L'Eixample,41.390262,2.159182,429704.312,4582422.348,02/10/2023,,OCI
8466,112208,C,Escudellers,34,02,el Barri Gòtic,01,Ciutat Vella,41.380128,2.176933,431177.722,4581283.046,06/10/2023,15/11/2023,OCI
8467,112208,C,Escudellers,34,02,el Barri Gòtic,01,Ciutat Vella,41.380128,2.176933,431177.722,4581283.046,05/10/2023,27/10/2023,OCI
8468,112208,C,Escudellers,48,02,el Barri Gòtic,01,Ciutat Vella,41.380390,2.177537,431228.473,4581311.696,05/10/2023,,OCI
8469,112208,C,Escudellers,12,02,el Barri Gòtic,01,Ciutat Vella,41.379655,2.176373,431130.363,4581230.997,05/10/2023,,OCI
8486,23403,C,Aribau,191,26,Galvany,05,Sarrià-Sant Gervasi,41.395232,2.150139,428953.720,4582981.540,06/10/2023,07/03/2024,OCI
8487,344101,Trav,Gràcia,54,26,Galvany,05,Sarrià-Sant Gervasi,41.395973,2.149557,428905.850,4583064.297,06/10/2023,,OCI
8488,348408,C,Tuset,8,26,Galvany,05,Sarrià-Sant Gervasi,41.395450,2.152753,429172.441,4583003.592,06/10/2023,,OCI
8489,222501,C,Moià,8,26,Galvany,05,Sarrià-Sant Gervasi,41.395167,2.151700,429084.170,4582973.085,06/10/2023,,OCI
8506,222501,C,Moià,8,26,Galvany,05,Sarrià-Sant Gervasi,41.395167,2.151700,429084.170,4582973.085,11/10/2023,11/01/2024,OCI
8526,348408,C,Tuset,8,26,Galvany,05,Sarrià-Sant Gervasi,41.395450,2.152753,429172.441,4583003.592,11/10/2023,27/12/2023,OCI
8546,23403,C,Aribau,191,26,Galvany,05,Sarrià-Sant Gervasi,41.395232,2.150139,428953.720,4582981.540,11/10/2023,15/11/2023,OCI
8547,344101,Trav,Gràcia,54,26,Galvany,05,Sarrià-Sant Gervasi,41.395973,2.149557,428905.850,4583064.297,11/10/2023,08/01/2024,OCI
8566,31300,C,Bailèn,2,07,la Dreta de l'Eixample,02,L'Eixample,41.391264,2.178190,431294.563,4582518.432,20/10/2023,10/11/2023,NETEJA
8586,241404,C,Palaudàries,11,11,el Poble Sec,03,Sants-Montjuïc,41.373915,2.172816,430826.879,4580596.661,27/10/2023,05/03/2024,OBRES
8587,112208,C,Escudellers,34,02,el Barri Gòtic,01,Ciutat Vella,41.380128,2.176933,431177.722,4581283.046,27/10/2023,,OCI
8606,87009,C,Comte Borrell,34,10,Sant Antoni,02,L'Eixample,41.376948,2.163438,430045.873,4580940.865,03/11/2023,,OCI
8626,348408,C,Tuset,30,26,Galvany,05,Sarrià-Sant Gervasi,41.396326,2.151525,429070.751,4583101.874,10/11/2023,27/12/2023,OCI
8627,18800,C,Arai,5,02,el Barri Gòtic,01,Ciutat Vella,41.380671,2.177121,431194.047,4581343.177,10/11/2023,,OCI
8646,23403,C,Aribau,191,26,Galvany,05,Sarrià-Sant Gervasi,41.395232,2.150139,428953.720,4582981.540,15/11/2023,11/01/2024,OCI
8666,23403,C,Aribau,255,26,Galvany,05,Sarrià-Sant Gervasi,41.398682,2.146211,428629.139,4583367.769,28/11/2023,22/12/2023,NETEJA
8667,332805,C,Telègraf,54,35,el Guinardó,07,Horta-Guinardó,41.417434,2.172828,430874.000,4585428.000,28/11/2023,05/03/2024,PATIS D'ESCOLA
8686,311703,C,Sancho de Ávila,25,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,41.397730,2.188584,432170.266,4583228.068,30/11/2023,09/05/2024,OCI
8706,242906,C,Pallars,73,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,41.394624,2.188781,432183.451,4582883.039,14/12/2023,,OCI
8726,243206,C,Pamplona,125,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,41.398789,2.188428,432158.307,4583345.756,14/12/2023,21/12/2023,OCI
8727,11200,C,Pamplona,103,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,41.397383,2.190215,432306.225,4583188.274,14/12/2023,,OCI
8746,43400,C,Blai,42,11,el Poble Sec,03,Sants-Montjuïc,41.374104,2.163451,430043.944,4580625.072,21/12/2023,,OCI
8747,243206,C,Pamplona,125,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,41.398789,2.188428,432158.307,4583345.756,21/12/2023,05/03/2024,OCI
8766,348408,C,Tuset,30,26,Galvany,05,Sarrià-Sant Gervasi,41.396326,2.151525,429070.751,4583101.874,27/12/2023,07/03/2024,OCI
8768,348805,Pl,Revolució de Setembre 1868,3,31,la Vila de Gràcia,06,Gràcia,41.402754,2.158158,429632.212,4583810.119,27/12/2023,07/02/2024,OCI
8786,152905,Rda,Guinardó,88,33,el Baix Guinardó,07,Horta-Guinardó,41.413591,2.170497,430675.162,4585003.241,08/01/2024,29/02/2024,TRÀNSIT
8787,68900,C,Cartagena,375,33,el Baix Guinardó,07,Horta-Guinardó,41.413627,2.171014,430718.340,4585006.875,08/01/2024,15/01/2024,TRÀNSIT
8826,336806,Rier,Can Toda,35,30,la Salut,06,Gràcia,41.414354,2.156737,429526.000,4585099.000,12/01/2024,16/02/2024,PATIS D'ESCOLA
8846,336806,Rier,Can Toda,33,30,la Salut,06,Gràcia,41.414220,2.156943,429543.000,4585084.000,12/01/2024,16/02/2024,PATIS D'ESCOLA
8866,158901,Pl,Osca,10,18,Sants,03,Sants-Montjuïc,41.376153,2.138468,427957.000,4580873.000,12/01/2024,14/03/2024,OCI
8886,68900,C,Cartagena,375,33,el Baix Guinardó,07,Horta-Guinardó,41.413627,2.171014,430718.340,4585006.875,15/01/2024,05/03/2024,TRÀNSIT
8906,701367,Rbla,Raval,15,01,el Raval,01,Ciutat Vella,41.379147,2.169179,430528.292,4581180.335,18/01/2024,,OCI
8907,34308,C,Rambla,113,01,el Raval,01,Ciutat Vella,41.384115,2.170879,430675.737,4581730.560,18/01/2024,,OCI
8908,34308,C,Rambla,100,02,el Barri Gòtic,01,Ciutat Vella,41.382284,2.172392,430800.314,4581526.105,18/01/2024,,OCI
8909,34308,C,Rambla,61,01,el Raval,01,Ciutat Vella,41.380616,2.173649,430903.623,4581339.918,18/01/2024,,OCI
8910,34308,C,Rambla,11,01,el Raval,01,Ciutat Vella,41.377627,2.175790,431079.542,4581006.346,18/01/2024,,OCI
8911,122904,C,Ferran,7,02,el Barri Gòtic,01,Ciutat Vella,41.380663,2.174526,430976.985,4581344.364,18/01/2024,,OCI
8926,231207,C,Nou de Sant Francesc,5,02,el Barri Gòtic,01,Ciutat Vella,41.379354,2.176872,431171.819,4581197.190,18/01/2024,,OCI
